lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/21b4ec6e220523a7b3344caaccd2a26b.pdf,21b4ec6e220523a7b3344caaccd2a26b.pdf,3,14,"Further reconstructed planes for the 10 nm by scanning transmission electron microscopy (STEM) in YHOfilm,aswellasvariousstoichiometries,thicknessesand similar R-phase films [10] but attributed to a tetragonal in- substrate orientations are shown in Fig.S3-4, all showing a terfacial layer.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/21b4ec6e220523a7b3344caaccd2a26b.pdf,21b4ec6e220523a7b3344caaccd2a26b.pdf,3,16,"By contrast, applying the same proce- zone-axis of a STO(001) substrate, a [001]-oriented cubic durefortheOIII-phaserequires12Pca2 epitaxialdomains 1 layer rotated 45° in-plane and a [010]-oriented tetragonal to replicate the observed scattering in the (HKI2) plane, H layer parallel to the substrate are difficult to distinguish via in contradiction with the current understanding of domain STEM(seeFig. S6)itseemslikelythatthisinterfaciallayer matching epitaxy for the Pca2 ||LSMO(001) system [23].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/21b4ec6e220523a7b3344caaccd2a26b.pdf,21b4ec6e220523a7b3344caaccd2a26b.pdf,3,18,"Thisobservation Furthermore, no evidence of the characteristic peak split- that R-phase growth initiates with the parent hafnia poly- ting inherent to an orthorhombic system, ”rhombohedrally morphsupportsthehypothesisthatepitaxialstraincanonly distorted” or otherwise, is observed in any of the measured induce the rhombohedral distortion from the cubic phase.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/21b4ec6e220523a7b3344caaccd2a26b.pdf,21b4ec6e220523a7b3344caaccd2a26b.pdf,3,25,"From which it is immediately clear that TomakeadirectcomparisonwenowconsiderYHOfilms we again observe excellent agreement between the observed grown directly on YSZ(110) under identical conditions to data and R3m simulations whereas the Pca2 simulations the R-phase films, with the resulting reciprocal space re- 1 predict both a plethora of additional peaks as well as sig- constructions shown in Fig. 3.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2688c4701e735f9345011284c1c66f0f.pdf,2688c4701e735f9345011284c1c66f0f.pdf,1,3,The proposed BPF operates by combining the low-pass behavior from the SSPP’s band edge and the high-pass behavior from the gaps that act as series capacitors.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2688c4701e735f9345011284c1c66f0f.pdf,2688c4701e735f9345011284c1c66f0f.pdf,2,3,"In general, the mentioned BPFs either use cavities, which make on-chip integration challenging, or use a microstrip configuration, which is susceptible to significant radiation losses on standard substrates at THz frequencies [19].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/2688c4701e735f9345011284c1c66f0f.pdf,2688c4701e735f9345011284c1c66f0f.pdf,2,14,"Our previous work demonstrated a THz BPF that combines the effects of high-pass filtering via a capacitiveTCandlow-passfilteringbytheSSPPwaveguide[18].In[18],wefoundthattheBPFhasgood performance and can operate in the THz region, but its design procedure can be cumbersome because boththeupperandlowercut-offfrequenciescannotbepredictedbyunitcelleigenfrequencysimulations.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2688c4701e735f9345011284c1c66f0f.pdf,2688c4701e735f9345011284c1c66f0f.pdf,2,23,Table 2 provides a comparison of several SSPP-based BPFs with experimental results and our work.,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2688c4701e735f9345011284c1c66f0f.pdf,2688c4701e735f9345011284c1c66f0f.pdf,3,1,"TitleSuppressedDuetoExcessiveLength 3 Table 1: Unit cell illustrations GappedInternalSSPP(thiswork) UngappedInternalSSPP[24] BandpassFilter LowpassFilter Table 2: Comparison of Experimental Results for SSPP-based BPFs Reference f0 (GHz) FBW Min.IL(dB) [12] 5 120% 0.37 [13] 10 36% 1.60 [14] 3 43% 1.00 [15] 85 45% 0.58 [16] 33 18% 0.50 [17] 10 6% 3 [18] 1000 30% 7 ThisWork 1000 25%* 7** * This FBW is related to the fabricated and measured structure, but it can be changedwithgeometrymodifications.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,1,4,"Customin-vacuummirrorsintegratethereflectivegeometryfortheoff-axisOMbeams with a 0.8 mm output aperture, ensuring stable alignment while suppressing stray light and fluo- rescence leakage.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,1,10,"Variants employing 3D OM or 2D MOTs as- atomic frequency standards [1–4], inertial sensing with sisted by moving OM have been demonstrated [34–36], atom interferometry [5–7], quantum computation and though with even more modest flux.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,2,21,"Compared with previous efforts employing two- massiveparticlessubjectedtostochasticscatteringforces stage cooling to realize a three-dimensionally cooled from the cooling lasers, including both fluctuating pho- atomicbeam[6,41,42],oursingle-cellsourceachievesfull ton absorption and isotropic spontaneous emission.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,10,The leaked power is quan- tified using ray-tracing simulations that treat both the FIG.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,19,"By assuming that each scat- streamcellfromray-tracingsimulations,andthecorrespond- ing decoherence rate estimated from the scattering rate.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,21,"2, with the leaked light assumed to be isotropically polarized.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,22,"A more accurate estimation of scattering-induced deco- √ herence would require a detailed quantum treatment of Poisson statistics with standard deviation N , where i the scattering processes [44].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]",[],
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,25,"Spontaneous emission is modeled as an aperture isolates most stray light and fluorescence, lim- (cid:80) isotropic random walk with N steps in momentum i i iting the decoherence rate to 5.34 s−1 while maintaining space.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/2db6ff303f4d75fc7726f606ad673ff7.pdf,2db6ff303f4d75fc7726f606ad673ff7.pdf,3,33,"For comparison, the longitudinal tem- cold-atom beam source.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,1,4,"1 The revised three-step detour pathway in dolichol biosynthesis is evolutionarily 2 conserved in budding yeast 3 4 Kazuki Hanaoka 1,5 , Kuya Matsunaga 1,5 , Souichirou Shimizu 1 , Soshi Sakai 2 , Harald 5 Pichler 3,4 , Kouichi Funato 1,2 6 1 Graduate School of Integrated Sciences for Life, Hiroshima University, 7 Higashi-Hiroshima, Japan 8 2 School of Applied Biological Science, Hiroshima University, Higashi-Hiroshima, 9 Japan 10 3 Institute of Molecular Biotechnology, Graz University of Technology, NAWI Graz, 11 BioTechMed Graz, Petersgasse 14, 8010 Graz, Austria 12 4 Austrian Centre of Industrial Biotechnology (acib) GmbH, Petersgasse 14, 8010 13 Graz, Austria 14 5 These authors have contributed equally to this work.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,1,8,"21 Classification: (Major category) Biological Sciences, (Minor category) Cell 22 Biology 23 Keywords: Dolichol, Congenital disorders of glycosylation (CDGs), TDA5, DHRSX 24 includes:",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,2,4,"25 Main Text 26 Figures 1 to 3 27 Abstract 28 The identification of SRD5A3, a causative gene for congenital disorders 29 of glycosylation (CDGs), together with its yeast ortholog DFG10, established the 30 prevailing model that dolichol is synthesized from polyprenol in a single step.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,2,11,"41 42 Introduction 43 Dolichol is an essential long-chain polyisoprenoid lipid required for protein 44 glycosylation in eukaryotic cells, and defects in its biosynthesis severely impair 45 growth in budding yeast and cause congenital disorders of glycosylation (CDGs) 46 in humans (1–5).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,33b965f8249bb36df9c931b7388a1cfd2b737bc15b558f74e92c5dbbacd4333c.pdf,3,4,"49 also linked to human developmental and neurological disorders (8,9), the 50 consequences of impaired dolichol biosynthesis may extend beyond glycosylation 51 defects.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/37c6db8aeb8d31251a682f10c55a223a.pdf,37c6db8aeb8d31251a682f10c55a223a.pdf,1,29,Theremainderofthispaperisorganizedasfollows:Section 6202 raM 82 ]IA.sc[ 1v87141.4062:viXra,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/37c6db8aeb8d31251a682f10c55a223a.pdf,37c6db8aeb8d31251a682f10c55a223a.pdf,2,28,"This shifts the agent from a passive tool instance, systems may store episodic memories in vector that waits for commands to an active entity that simulates the databases or adjust action probabilities through reinforcement continuous, self-regulated thinking mode of a human being.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/3b29934cac54688af1e321e38d70d67d.pdf,3b29934cac54688af1e321e38d70d67d.pdf,2,4,"Moreover, the interfacial reconstruction of TaCo Te back to the distorted phase stabilizes the lattice-locking of the quasi-vdW heterointerface 2 2 at elevated temperatures.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/3b29934cac54688af1e321e38d70d67d.pdf,3b29934cac54688af1e321e38d70d67d.pdf,2,7,"1, 2 Wafter-scale growth of vdW heterostructures has been successfully achieved via heteroepitaxy.3, 4 Here, the lack of strong chemical bonds at the surface of vdW materials successfully accommodates interfacial strain and prevents dislocations caused by the lattice mismatch between interfacing materials.5 Similarly, the growth of 3D bulk materials on a vdW substrate (or vice versa) occurs via quasi-vdW (QvdW) epitaxy.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/3b29934cac54688af1e321e38d70d67d.pdf,3b29934cac54688af1e321e38d70d67d.pdf,2,9,"6, 7 In previous studies, well-aligned interfaces have been formed in heterostructures via QvdW epitaxy between common 2D materials, such as transition-metal dichalcogenides (TMDs), and 3D bulk metals or semiconductor compounds.5, 6, 8-12 It makes intuitive sense to interface materials with matching interfacial symmetry to achieve precise epitaxial conditions without rotational misalignment between the epilayer and the substrate.13-15 Previous studies have shown that the strength of QvdW interfacial interactions in symmetry- mismatched heterostructures dictates whether preferential alignment or rotational disorder relaxes the high-energy heterointerface.16, 17 Generally, growth dynamics have been controlled by pre- 2",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
