event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
d6354e6fbb4e6b90,decision_point,in_vitro,low,elegans and sonicated repeatedly in an ice-water bath for a total strains used independent worm expansions and cultures of 10 min.,+0.0,+0.0
154b42dcf3e45ec7,method_evaluation,in_vivo,low,"were resuspended in alkaline hypochlorite (0.5-N Incubation for 4 h at 50° C resulted in methyl- NaOH, 1.05% hypochlorite) and lysed during 5 min transesterification of esters, thus generating fatty a",+0.0,+0.0
37f2008d835e75ee,method_evaluation,unknown,low,"transferring 50 adults (25 per plate) to 60-mm dishes After incubation for 1 h at 50° C, reactions were chilled containing NGM agar and a central lawn of OP50 E.",+0.0,+0.0
c9ca8bcdbe34871e,method_evaluation,in_vivo,med,"A 13C isotope labeling strategy reveals depends strongly on the level of its precursors; e.g., the influence of insulin signaling on lipogenesis in C.",+0.0,+0.0
f7b460e204a06377,method_evaluation,unknown,low,nematode Caenorhabditis elegans using label and label‐free 26.,+0.0,+0.0
0c7129cabdb81b42,decision_point,unknown,med,Modified feeding RNAi method for insulin/IGF‐1 signalling and human longevity.,+0.0,+2.0
e142ee864b8cbda6,method_evaluation,in_vivo,med,An iterative block‐ shifting approach to retention time alignment that preserves the shape and area of gas chromatography‐mass spectrometry peaks.,+2.0,+0.0
c2c511304f428279,manufacturing_constraint,unknown,low,"Abstract: Thebiologicalprocessofagingisinfluencedbyacomplexinterplayofgenetic, environmental,andepigeneticfactors.",+0.0,+0.0
4e9836e2d69cc372,manufacturing_constraint,in_vivo,med,"Thisnarrativereviewunderscorestheneedforcontinuedresearchinto Published:26December2024 themolecularmechanismsunderlyingtheseinteractionsandsuggestsfuturedirectionsfor Citation: Burdusel,D.;Doeppner, t",+5.0,+1.0
3624b66effdca93c,manufacturing_constraint,unknown,med,"Agingisamultifaceted Attribution(CCBY)license biologicalprocesscharacterizedbyagradualdeclineinphysiologicalfunctionsandan (https://creativecommons.org/ increased susceptibility to various diseases, i",+0.0,+0.0
96c0bf5f6932ae42,manufacturing_constraint,in_vivo,low,"Thesecellssecreteinflammatorymolecules,proteases,andotherfactors collectivelyknownasthesenescence-associatedsecretoryphenotype(SASP),contributing totissuedamageandsystemicinflammationandacceleratingag",+0.0,+0.0
579dee32f7b49f30,manufacturing_constraint,in_vivo,low,"SASPfactors recruitimmunecellstositesoftissuedamage,exacerbatinginflammationandpromoting secondarysenescenceinneighboringcells[21],creatingacyclewhereinflammationdrives furthertissuedamageandaccelerat",+0.0,+2.0
98c18d2398fc2b8a,decision_point,in_vivo,low,"MaterialsandMethods The literature search for this scoping review was conducted across four major databases, PubMed, Web of Science, Google Scholar, and ClinicalTrials.gov, to ensure inclusivecoverage",+0.0,+0.0
0da1c56403d67b60,manufacturing_constraint,in_vivo,low,"Detailedsearchstringswereconstructedwithspecifickeywordssuch as“DNAMethylation”,“HistoneModification”,“senolyticagents”,and“agingprocesses” tocapturethefullscopeofliteratureonepigenetics,senolytics,an",+0.0,+0.0
0ba528a7b285ce0f,manufacturing_constraint,unknown,low,"Environmentalstressorslikediet,smoking, circadianrhythmdisruption,psychologicalstress,andgeneticpredispositionhavebeen associatedwithepigeneticchangesthatinfluencetheagingprocess[4,25,26].",+0.0,+0.0
e27c67c9dfcc1416,manufacturing_constraint,unknown,low,"Nutrients such as folate, methionine, and vitamins B6 and B12 arevitalformaintainingproperDNAmethylationprocesses.",+0.0,+0.0
deafd02ff4c051d0,manufacturing_constraint,unknown,low,"Furthermore,foodsthatarehighinmethyldonors,suchasleafy greens,fish,andlegumes,supportDNAmethylationprocesses.",+0.0,+0.0
c2d783fef3eceb7f,manufacturing_constraint,unknown,low,"Disruptionofthecircadianrhythm,whetherduetoshiftwork,irregularsleeppat- terns, or jet lag, affects gene expression and cellular processes by inducing epigenetic changes[38,39].",+0.0,+2.0
30d1294d59d64ea6,manufacturing_constraint,unknown,low,"Finally, miRNA deregulation, drivenbyimpairedmiRNAbiogenesis,isobservedacrossvariousspeciesandtissuesaspartofthe agingprocess.Abbreviations:DNMT,DNAmethyltransferase;HAT,histoneacetyltransferase.",+0.0,+0.0
265dfee3b0d53565,manufacturing_constraint,unknown,low,"Genetic predispositions interact with environmental stressors, further influencing the aging process.",+0.0,+0.0
cf7a9e5a0f6f1a4b,efficacy_result,in_vivo,low,"InadditiontoDNMTs,agingalso leadstoincreasedactivityoften–eleventranslocation(TET)enzymes,whichcatalyzethe removalofmethylgroupsfromDNA.Thisdemethylationprocesscontributestoglobal hypomethylation,whic",+0.0,+0.0
e40ba7680d88835c,regulatory_risk,in_vivo,med,"ThisextensiveregulatorynetworkallowsmiRNAstoimpactthebiologicalpathways,such ascelldeath,proliferation,andmetabolism,whicharecriticalinaging[70].",+3.0,+1.0
106f5f9ab23e7147,manufacturing_constraint,in_vivo,low,"TheFutureofSenolytics Senolyticsrepresentatherapeuticstrategydesignedtoselectivelyeliminatesenescent cells,whichcontributetotheagingprocessandvariousage-relateddiseasesthroughthe harmfuleffectsofSASP.",+0.0,+0.0
f8613c5feb17737a,manufacturing_constraint,in_vivo,low,"The Future of Senolytics Biomolecules2025,15,18 8of16 Senolytics represent a therapeutic strategy designed to selectively eliminate senes- cent cells, which contribute to the aging process and various",+0.0,+0.0
d978ef211b3b5a03,decision_point,clinical,low,Table1.Senolyticagentsandtheirclinicalimplications.,+0.0,+0.0
970824dc0af8543c,decision_point,clinical,med,"Combinationtherapy Improvedcardiovascularfunctionand D+Q(Dasatinib+ targetingmultiple extendedhealthspaninpreclinical [89,93] Quercetin) senescentpathways modelsofagedmice.",+3.0,-1.0
f72463ac76c56dde,efficacy_result,in_vivo,med,"Additionally,epigeneticreprogramminghasgainedattention asapotentialstrategytoreversetheagingprocessatthecellularlevel[105].Techniqueslike inducedpluripotentstemcells(iPSCs)canresettheepigeneticmarkers",+0.0,+0.0
b1c53e2a18a89df8,efficacy_result,clinical,low,"Firstandforemost,large-scaleclinicaltrials areessentialtoevaluatethelong-termsafetyandefficacyofsenolytictherapiesinhumans.",-4.0,+0.0
60a52ea0f869b240,regulatory_risk,in_vivo,low,"Moreover, integrating omics technologies, such as genomics, transcriptomics, pro- teomics,andmetabolomics,canelucidatethecomplexregulatorynetworksinvolvedin agingandsenescence.",+0.0,+0.0
6b7b9989f167c83e,decision_point,clinical,med,"Senolytics have shown effectiveness in preclinical studies for various conditions, includingcardiovasculardisease[108],kidneydisease[109],diabetes[110],osteoarthritis, osteoporosis[111],hepatic[112]an",-5.0,+0.0
67701187347a6965,decision_point,clinical,low,"However,challengesremainintranslatingthesefindingsintoclinicalpractice.",+0.0,+0.0
6bf0635fb0952b2c,efficacy_result,clinical,med,"Buildingarobustpreclinicalfoundationisessential for identifying effective senolytic agents, understanding optimal dosing regimens, and evaluating long-term safety and efficacy.",-6.0,+0.0
5d273f355471cc1b,decision_point,in_vivo,med,"Such foundational research will be critical to informfutureclinicaltrials,ultimatelyguidingthetransitionfromlaboratoryfindingsto practical,human-centeredapplicationsinaginganddiseasemanagement.",+0.0,+0.0
8f9e49ebc7922263,regulatory_risk,in_vivo,low,"Munkhzul,C.;Yi,S.S.;Kim,J.;Lee,S.;Kim,H.;Moon,J.;Lee,M.ThemicroRNA-mediatedgeneregulatorynetworkinthe hippocampusandhypothalamusoftheagingmouse.PLoSONE2023,18,e0291943.[CrossRef][PubMed] 73.",+0.0,+0.0
01b050da433cc8a5,decision_point,clinical,low,"Mirza,M.A.;Mahmood,S.;Hilles,A.R.;Ali,A.;Khan,M.Z.;Zaidi,S.A.A.;Iqbal,Z.;Ge,Y.QuercetinasaTherapeuticProduct: EvaluationofItsPharmacologicalActionandClinicalApplications—AReview.",+0.0,+0.0
9d7375c256f65942,efficacy_result,clinical,low,"Suda,M.;Katsuumi,G.;Tchkonia,T.;Kirkland,J.L.;Minamino,T.PotentialClinicalImplicationsofSenotherapiesforCardiovas- cularDisease.Circ.J.2023,88,277–284.[CrossRef] 109.",+0.0,+0.0
46248a4bd211a9c1,method_evaluation,in_vivo,med,"Justice,J.N.;Nambiar,A.M.;Tchkonia,T.;LeBrasseur,N.K.;Pascual,R.;Hashmi,S.K.;Prata,L.;Masternak,M.M.;Kritchevsky,S.B.; Musi,N.;etal.Senolyticsinidiopathicpulmonaryfibrosis:Resultsfromafirst-in-human,o",+0.0,+0.0
fdfbd5ebb54163ab,decision_point,in_vivo,low,"Gerdes,E.O.W.;Misra,A.;Netto,J.M.E.;Tchkonia,T.;Kirkland,J.L.Strategiesforlatephasepreclinicalandearlyclinicaltrialsof senolytics.Mech.AgeingDev.2021,200,111591.[CrossRef][PubMed] 115.",+0.0,+0.0
e5277e52922cfe47,decision_point,in_vivo,low,"Hickson,L.J.;Prata,L.G.L.;Bobart,S.A.;Evans,T.K.;Giorgadze,N.;Hashmi,S.K.;Herrmann,S.M.;Jensen,M.D.;Jia,Q.;Jordan, K.L.;etal.Senolyticsdecreasesenescentcellsinhumans:Preliminaryreportfromaclinicaltria",+0.0,+0.0
0181fe5bde541940,decision_point,clinical,med,"Blackwell Science, LtdOxford, UKCEIClinical and Experimental Immunology0009-9104Blackwell Publishing Ltd, 2004 1372 305312 Original Article Immunomodulation by roquinimex in corneal HSV infection J.",+0.0,+0.0
7db59e1dbfdf8b72,efficacy_result,unknown,low,No significant changes were seen in IL-4 and IL-10 mRNA expression.,+0.0,+0.0
08e7debe390cb365,decision_point,clinical,med,"The corneal infection using the HSV-1 strain (F) does Correspondence: Dr Jutta Peltoniemi, Department of Virology, Uni- not usually lead to clinically manifesting encephalitis in adult versity of Turk",+0.0,+0.0
78922df1ff57b67e,decision_point,clinical,low,"On days autoimmunity, as shown by efficient treatment of clinical experi- 5, 10, 14, 20 and 35 p.i.",+0.0,+0.0
559d64a102d62b70,manufacturing_constraint,unknown,med,"The semiautomated KingFisher™ Magnetic Particle Processor (Lab- other aim was to study the effect of immunomodulation during systems Oy, Helsinki, Finland) using the KingFisher™ mRNA viral infection o",+0.0,+0.0
d7b9906147967212,manufacturing_constraint,unknown,low,and processed further with Microsoft Excel.,+0.0,+0.0
41aad37c128e556a,decision_point,in_vivo,low,"were isolated with Lympholyte-M (Cedarlane Laboratories, © 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312",+0.0,+0.0
637599bccec96e5a,efficacy_result,clinical,med,In clinical observation there were no significant differences between treated and nontreated groups with regard to ocular infection or any signs of encephalitis.,+0.0,+0.0
0f0d0b9c0ae4bd84,efficacy_result,unknown,med,No significant thelial infection.,+0.0,+0.0
cd90d06f9b71aa8c,decision_point,clinical,med,"On day 20 p.i., the num- slight prolongation of the infection of TG was detected in the ber of IL-23 mRNA copies was in roquinimex-treated 9·7 ¥ 104 © 2004 Blackwell Publishing Ltd, Clinical and Exper",+0.0,+0.0
3609e975dbd0705b,decision_point,clinical,low,"© 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312 eussit niarb gm 01 ac/seipoC (c) 1·000E+07 1·000E+06 1·000E+05 1·000E+04 1·000E+03 1·000E+02 1·000E+01 1·000E+00 Day ",+0.0,+0.0
baa7dff1eadb2962,decision_point,clinical,low,"© 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312 )%( setycohpmyL Table 3.",+0.0,+0.0
7ecbbacb7d51b1f4,efficacy_result,unknown,low,There were no significant differences in the the same time the expression of IL-12p40 mRNA is increased in production of IL-4.,+0.0,+0.0
fa0725e7e359c1db,efficacy_result,unknown,med,"In this study roquinimex treatment decreased significantly and brain samples did not show increased amounts of replicative the expression of IFN-g mRNA in the brain tissue of HSV-1- virus, but a sligh",+0.0,+0.0
eca709ef12d3815b,decision_point,clinical,med,We show in the present trols this did not predispose the treated HSV-infected BALB/c study that immunomodulative treatment with roquinimex mice to lethal or clinically obvious encephalitis.,+0.0,+0.0
0b90e48344e2d742,decision_point,unknown,low,A new molecule The expression of Th2 cytokines from CNS was analysed at all laquinimod (ABR-215062) has been modified chemically from time points of the experiment.,+0.0,+0.0
dddcb8845169a552,decision_point,clinical,low,"Positive mRNA signal for IL-4 and © 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312",+0.0,+0.0
92da76b33af77bc7,regulatory_risk,in_vitro,low,"Possibly the IL-10 expressing regulatory cells 2 Roizman B, Knipe DM.",+0.0,+0.0
26bc1f663925ba32,efficacy_result,unknown,low,expression there were no significant differences either.,+0.0,+0.0
4686bf6d2b185e05,decision_point,clinical,low,"© 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312",+0.0,+0.0
f79a45d73e6a554d,method_evaluation,unknown,low,"Herpes simplex virus 36 Aarnisalo J, Ilonen J, Vainionpää R, Volanen I, Kaitosaari T, Sim- detection by macroscopic reading after overnight incubation and ell O.",+0.0,+0.0
db9901005f6e500e,method_evaluation,unknown,low,"situ hybridization using nonradioactive digoxigenin-labeled DNA and 37 Kastrukoff LF, Lau AS, Leung GY, Thomas EE.",+0.0,+0.0
f00414211a9b3bcd,decision_point,clinical,low,"© 2004 Blackwell Publishing Ltd, Clinical and Experimental Immunology, 137:305–312",+0.0,+0.0
56c569af88a726af,manufacturing_constraint,unknown,med,"Therefore, this wide range of processes, including autophagy, were differentially lifespans observed in bats enables us to utilize expressed between M.",+0.0,+0.0
f13bee617f5f0a62,decision_point,unknown,med,"Out longevity, we further investigated the expression of of 12,467 orthologs, we excluded 1,832 genes that ‘pro’- and ‘anti’-longevity genes in the blood were not expressed in either M.",+0.0,+2.0
cd8850f8f9cb78da,efficacy_result,unknown,low,"Interestingly, there was no significant difference in global transcriptomic profiles between M.",+0.0,+0.0
3f0c09c7422838e6,efficacy_result,unknown,low,"We found that there 4,846 (45.57%) genes were differentially expressed was no significant association between the genes (FDR < 0.05).",+0.0,+0.0
0ee8b0a75df3e16a,manufacturing_constraint,unknown,med,"molossus, we focused on 2,086 genes (GO:0006914), nucleobase-containing compound with at least 80% of their expression variance resulted catabolic process (GO:0034655), plasma membrane from ‘species’ ",+0.0,+2.0
1f8d9155eec0e27f,manufacturing_constraint,unknown,med,"short-lived bats include glycerolipid metabolic process, G1/S transition of mitotic cell cycle and RNA 3’-end Long-lived bats have evolved a transcriptomic processing (Figure 3C).",+0.0,+2.0
9889c7d5623f07fb,manufacturing_constraint,unknown,low,"In contrast, the genes that had signature of longevity higher expression in long-lived bats were enriched in a variety of biological processes such as RNA localization, To ascertain whether long-lived",+0.0,+4.0
b4a10f1a000fa743,efficacy_result,unknown,med,We observed that there was no significant difference in the expression Pathway analysis reveals up-regulated autophagy of the pro-longevity genes (n = 28) in long-lived and pathways in long-lived bats,+3.0,+1.0
8362ca3fc73c4622,decision_point,unknown,low,"We excluded 1,832 genes that were neither expressed in M.",+0.0,+0.0
42d3f7aa756d52e7,toxicity_flag,unknown,med,"MLKL is a key signaling molecule in the necroptosis pathway, a programmed cell death process Identifying positive selection is a powerful approach [18], and deregulation of this gene has been reported",+3.0,-1.0
45d6acd27f5dd0a3,manufacturing_constraint,in_vivo,med,"RNA localization, glycerolipid metabolic process excluded 2,763 DEGs with large proportions of and mitotic cell cycle phase transition), its roles in the intraspecific and other unknown variation from",+0.0,+2.0
98b6da8385ab4342,manufacturing_constraint,unknown,low,"Focusing on these 2,086 genes, we further explored the biological processes and expression of all the genes that Among these 2,086 genes, we noticed that the genes were enriched under each GO term (Se",+0.0,+2.0
640b8c3414966d30,decision_point,in_vivo,med,"myotis bats [14], immunity, and cell growth and proliferation, which multiple lines of evidence have revealed up-regulation have been functionally validated to shorten or prolong of genes directly inv",+0.0,+0.0
0bd2a4a6d7f6e083,decision_point,unknown,low,"The naturally regulate and control expression of these genes alignments of single-copy orthologs across these six requires further investigation, particularly on non- species were obtained from the Ba",+0.0,+0.0
